full_image,image_snippet,person_id,iou,caption
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_6.JPG,Persoon 1,0.028756082815169,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_7.JPG,Persoon 1,0.0284453287240679,A man in a black coat is walking down the road with a pair of black shoes on his back 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_8.JPG,Persoon 1,0.0556023279884437,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_0.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_1.JPG,Persoon 7,0.1733202497425245,A woman in a black coat is walking down the street with a black bag in her hands 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_2.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_3.JPG,Persoon 7,0.1666811078963925,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_4.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_5.JPG,Persoon 7,0.0270663616379648,A man with a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_6.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_7.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_8.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_0.JPG,Persoon 9,0.0511146708915008,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_1.JPG,Persoon 9,0.3069273385184953,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_2.JPG,,0.0,A man with a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_3.JPG,Persoon 9,0.0151398508130642,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_4.JPG,Persoon 9,0.1319440937892848,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_5.JPG,Persoon 9,0.0125300780328998,A woman in a black coat is walking down the street with a black bag in her hands 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_6.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_7.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_8.JPG,,0.0,A man with a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_0.JPG,Persoon 6,0.1214210001642583,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_1.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_2.JPG,Persoon 6,0.8762540966230191,A woman in a black coat is walking down the street with a black bag in her hands 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_3.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_4.JPG,Persoon 6,0.4772047943286224,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_5.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_6.JPG,,0.0,A man with a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_7.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10065.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10065_8.JPG,,0.0,A woman in a black coat is walking down the street with a black bag in her hands 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_0.JPG,Persoon 1,0.000305530908115,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_1.JPG,Persoon 1,0.0043760502852895,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_2.JPG,Persoon 1,0.4390698228021355,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_3.JPG,,0.0,A man with a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_4.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_5.JPG,Persoon 1,0.1361654468424333,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_6.JPG,,0.0,A woman in a black coat is walking down the street with a black bag in her hands 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_0.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_1.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_2.JPG,,0.0,A man with a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_3.JPG,,0.0,A man in a black suit is opening the door of a black car 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_4.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_5.JPG,Persoon 2,0.0654548231820856,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_6.JPG,,0.0,A man in a black coat is wearing a black coat and carrying a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_0.JPG,Persoon 3,0.2207309609584316,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_1.JPG,Persoon 3,0.2758782399230446,A man in a black coat is walking on the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_2.JPG,Persoon 3,0.0373896479608691,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_3.JPG,Persoon 3,0.0063657685365734,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_4.JPG,,0.0,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_5.JPG,Persoon 3,0.1091934794948279,A man in a black coat is wearing a black coat and carrying a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_6.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_0.JPG,Persoon 4,0.1755791157257656,A man in a black coat is walking on the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_1.JPG,Persoon 4,0.2526981145532557,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_2.JPG,Persoon 4,0.0921489514443173,A man in a black suit is opening the door of a black car 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_3.JPG,Persoon 4,0.3422799487212634,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_4.JPG,,0.0,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_5.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_6.JPG,,0.0,A man in a black coat is walking on the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_0.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_1.JPG,,0.0,A man in a black suit is opening the door of a black car 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_2.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_3.JPG,Persoon 5,0.0194038695731634,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_4.JPG,Persoon 5,0.0190619517949061,A man in a black coat is wearing a black coat and carrying a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_5.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_6.JPG,Persoon 5,0.0027324425736374,A man in a black coat is walking on the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_0.JPG,,0.0,A man in a black suit is opening the door of a black car 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_1.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_2.JPG,,0.0,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_3.JPG,Persoon 6,0.1464468292301375,A man in a black coat is wearing a black coat and carrying a black backpack 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_4.JPG,Persoon 6,0.1255573769918447,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_5.JPG,,0.0,A man in a black coat is walking on the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_105.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_105_6.JPG,Persoon 6,0.1043505977078288,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,Persoon 4,0.137579659871044,A man in a black suit is opening the door of a black car 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,Persoon 4,0.1928342610686179,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,Persoon 4,0.2820008793395154,A man in a black coat is wearing a black coat and carrying a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,Persoon 4,0.010057705315142,A man in a black coat is walking on the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,Persoon 4,0.0557396494520158,A man in a black suit is opening the door of a black car 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,Persoon 1,0.0712857017879436,A person in a suit is wearing a black jacket and a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,Persoon 1,0.0916804992298709,A man in a black coat is wearing a black coat and carrying a black backpack 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,Persoon 1,0.0112673925242861,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,Persoon 1,0.0481179777363645,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,Persoon 1,0.0901581995033613,A woman in a black coat is walking down the street with her hair in a short ponytail 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,Persoon 7,0.1248564524583173,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,Persoon 7,0.1362891118505286,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,,0.0,A man with a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,Persoon 7,0.0067725010843905,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0,A woman in a black coat is walking down the street with her hair in a short ponytail 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,Persoon 8,0.4153675577806586,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,Persoon 8,0.0938567839732677,A man with a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,Persoon 8,0.2292091879442156,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,,0.0,A woman in a black coat is walking down the street with her hair in a short ponytail 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,Persoon 8,0.2295048619894917,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,Persoon 8,0.0057720612502431,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,Persoon 2,0.044209322111119,A man with a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,Persoon 2,0.0657639182514985,A woman in a black coat is walking down the street with her hair in a short ponytail 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,Persoon 2,0.0845789366645403,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,Persoon 2,0.0042277996294724,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0,A man with a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,Persoon 2,0.0113271307000137,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,Persoon 5,0.0633966653339317,A woman in a black coat is walking down the street with her hair in a short ponytail 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,Persoon 5,0.658760755805574,A man with a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,,0.0,A woman in a black coat is walking down the street with her hands in her pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0,A woman in a black coat is walking down the street with her hair in a short ponytail 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_0.JPG,Persoon 9,0.3210685338460542,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_1.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_2.JPG,Persoon 9,0.012937094577418,A man with a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_3.JPG,Persoon 9,0.0790542423995608,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_4.JPG,,0.0,A woman in a suit is cutting her hair in the window 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_5.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m31s-rtsp___80_10035.jpg,vlc-record-2019-02-15-10h16m31s-rtsp___80_10035_6.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,Persoon 1,0.0002571333138731,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_1.JPG,Persoon 1,0.5378118347905191,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_2.JPG,Persoon 1,0.4869645437027251,A woman in a suit is cutting her hair in the window 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_3.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_4.JPG,Persoon 1,0.138841255384457,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_5.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_1.JPG,,0.0,A woman in a suit is cutting her hair in the window 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_2.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_3.JPG,,0.0,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_4.JPG,Persoon 2,0.0681935710312693,A man in a black coat is walking down the road with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_5.JPG,,0.0,A man in a black coat is walking down the street with his hands in his pockets 
vlc-record-2019-02-15-10h16m13s-rtsp___80_90.jpg,vlc-record-2019-02-15-10h16m13s-rtsp___80_90_0.JPG,Persoon 3,0.2202243038688469,A man in a black coat is walking down the street with his hands in his pockets 
